"gene_set","database","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"branch_common_increasing","MSigDB_Reactome","REACTOME_INFECTION_WITH_ENTEROBACTERIA","REACTOME_INFECTION_WITH_ENTEROBACTERIA","7/287","11/753",0.636363636363636,1.66962305986696,1.75461444878245,0.0764974211065511,0.349135193942069,0.303780545991578,"LAMB2/LAMC1/LAMA4/COL5A3/FN1/COL5A2/COL5A1",7
"branch_common_increasing","MSigDB_Reactome","REACTOME_DISEASES_OF_METABOLISM","REACTOME_DISEASES_OF_METABOLISM","17/287","33/753",0.515151515151515,1.3515996198923,1.61992918166715,0.076688655316755,0.349135193942069,0.303780545991578,"PRELP/CYP1B1/DCN/PAPSS2/B4GALT1/THBS1/HEXA/GALNS/ADAMTS12/CTSA/FMOD/ADAMTS14/OGN/VCAN/HSPG2/THBS2/ADAMTS2",17
"branch_common_increasing","MSigDB_Reactome","REACTOME_ADAPTIVE_IMMUNE_SYSTEM","REACTOME_ADAPTIVE_IMMUNE_SYSTEM","33/287","71/753",0.464788732394366,1.21946312018452,1.52389641291301,0.0822271236300635,0.36475108687182,0.317367845589719,"HLA-A/SEC31A/SEC23A/NFATC2/CLEC2B/KLHL22/B2M/BTN3A2/CTSC/CAPZB/SEC24D/ERLEC1/ENAH/CD99/CYBA/TUBA1C/HLA-DRB1/LGMN/CTSA/SEC61A1/TUBB2A/S100A9/EVL/SEC13/CTSB/S100A8/CTSK/CD74/HLA-DRA/MRC2/COL3A1/COL1A2/COL1A1",33
"branch_common_increasing","MSigDB_Reactome","REACTOME_MUSCLE_CONTRACTION","REACTOME_MUSCLE_CONTRACTION","9/287","16/753",0.5625,1.4758275261324,1.50880362783907,0.107000548438027,0.462777371994467,0.402659958595733,"ANXA1/KCNK6/MYLK/TPM4/RYR2/ANXA6/TPM1/ACTA2/MYL9",9
"branch_common_increasing","MSigDB_Reactome","REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT","REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT","16/287","32/753",0.5,1.31184668989547,1.41385673737887,0.110507298675516,0.466286894411323,0.405713574084693,"SEC31A/SEC23A/CTSC/CAPZB/COPG1/CTSZ/SEC24D/TUBA1C/ARF4/ARFGAP1/TUBB2A/KDELR2/TMED3/SEC13/KDELR3/COPZ2",16
"branch_common_increasing","MSigDB_Reactome","REACTOME_HEMOSTASIS","REACTOME_HEMOSTASIS","26/287","56/753",0.464285714285714,1.21814335490294,1.33068886501256,0.11791856745407,0.485712194513191,0.422615417191277,"SERPINB6/PRKAR2A/RAD51B/CAPZB/THBS1/FLNA/SHC1/ISLR/CD99/CALU/VEGFB/TUBA1C/TUBB2A/TGFB3/ECM1/PLAU/EHD2/CD74/GAS6/LGALS3BP/RARRES2/TIMP1/FN1/COL1A2/SPARC/COL1A1",26
"branch_common_increasing","MSigDB_Reactome","REACTOME_SMOOTH_MUSCLE_CONTRACTION","REACTOME_SMOOTH_MUSCLE_CONTRACTION","7/287","12/753",0.583333333333333,1.53048780487805,1.45282677099713,0.125148894420805,0.503506017088355,0.438097720983479,"ANXA1/MYLK/TPM4/ANXA6/TPM1/ACTA2/MYL9",7
"branch_common_increasing","MSigDB_Reactome","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1","6/287","10/753",0.6,1.57421602787456,1.43363242181448,0.134891780859344,0.530369956560602,0.461471881887229,"CCND2/NFATC2/THBS1/RUNX1/CTSK/MYL9",6
"branch_common_increasing","MSigDB_Reactome","REACTOME_VESICLE_MEDIATED_TRANSPORT","REACTOME_VESICLE_MEDIATED_TRANSPORT","33/287","75/753",0.44,1.15442508710801,1.10532641801861,0.163260014453343,0.611561374603937,0.532116072822409,"SEC31A/SEC23A/CLTB/MAN1C1/APOE/MYO1C/CTSC/GALNT2/CTTN/CAPZB/COPG1/CTSZ/MYH9/SEC24D/TUBA1C/ARF4/ARFGAP1/TUBB2A/S100A9/TXNDC5/DAB2/KDELR2/PLIN3/TMED3/SEC13/LRP1/KDELR3/SSC5D/COPZ2/COL3A1/COL1A2/SPARC/COL1A1",33
"branch_common_increasing","MSigDB_Reactome","REACTOME_BACTERIAL_INFECTION_PATHWAYS","REACTOME_BACTERIAL_INFECTION_PATHWAYS","8/287","15/753",0.533333333333333,1.3993031358885,1.22511562777641,0.168756855548949,0.611561374603937,0.532116072822409,"B2M/LAMB2/LAMC1/LAMA4/COL5A3/FN1/COL5A2/COL5A1",8
"branch_common_increasing","MSigDB_Reactome","REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3","REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3","26/287","58/753",0.448275862068966,1.17613841163042,1.095046548032,0.169557425040415,0.611561374603937,0.532116072822409,"IL32/ARHGAP22/CENPP/ARAP1/MYLK/ARHGAP28/CTTN/CAPZB/FLNA/TPM4/SH3PXD2A/MYH9/CYBA/TUBA1C/FARP1/TUBB2A/S100A9/EVL/PLIN3/SEC13/S100A8/ARHGAP1/ARPC1B/CKAP4/MYL9/BASP1",26
"branch_common_increasing","MSigDB_Reactome","REACTOME_RHO_GTPASE_EFFECTORS","REACTOME_RHO_GTPASE_EFFECTORS","14/287","29/753",0.482758620689655,1.26661059714045,1.1483229214207,0.169681768676237,0.611561374603937,0.532116072822409,"CENPP/MYLK/CTTN/FLNA/MYH9/CYBA/TUBA1C/TUBB2A/S100A9/EVL/SEC13/S100A8/ARPC1B/MYL9",14
"branch_common_increasing","MSigDB_Reactome","REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION","REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION","16/287","34/753",0.470588235294118,1.23467923754868,1.09826360579637,0.178726649189408,0.629869919423928,0.548046233511541,"THBS1/FLNA/SHC1/ISLR/CALU/VEGFB/TGFB3/ECM1/GAS6/LGALS3BP/RARRES2/TIMP1/FN1/COL1A2/SPARC/COL1A1",16
"branch_common_increasing","MSigDB_Reactome","REACTOME_METABOLISM_OF_CARBOHYDRATES_AND_CARBOHYDRATE_DERIVATIVES","REACTOME_METABOLISM_OF_CARBOHYDRATES_AND_CARBOHYDRATE_DERIVATIVES","18/287","39/753",0.461538461538462,1.21093540605736,1.06093698934778,0.185497464869286,0.629869919423928,0.548046233511541,"HAS2/PRELP/DCN/NDST1/CHPF2/PAPSS2/ST3GAL2/B4GALT1/HEXA/GALNS/FMOD/AKR1A1/SEC13/B4GALT2/OGN/CHPF/VCAN/HSPG2",18
"branch_common_increasing","MSigDB_Reactome","REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING","REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING","7/287","13/753",0.538461538461538,1.41275797373358,1.17735707630836,0.185684195899539,0.629869919423928,0.548046233511541,"CCL2/ANXA1/ZEB1/MMP2/TIMP1/FN1/COL1A2",7
"branch_common_increasing","MSigDB_Reactome","REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS","REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS","10/287","20/753",0.5,1.31184668989547,1.10856473615362,0.189554697292964,0.630633896763129,0.548710965848053,"CXCL12/APOE/AKR1C3/CXXC5/SHC1/PLTP/CRABP2/RUNX1/MMP2/ARL4C",10
"branch_common_increasing","MSigDB_Reactome","REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION","REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION","24/287","55/753",0.436363636363636,1.14488438390877,0.875250005430933,0.230923628294153,0.730933427860715,0.635981017244187,"SEC31A/SEC23A/MAN1C1/CTSC/ST3GAL2/CAPZB/B4GALT1/COPG1/MLEC/CTSZ/SEC24D/GMPPA/TUBA1C/ARF4/ARFGAP1/CTSA/TUBB2A/NAGK/KDELR2/TMED3/SEC13/KDELR3/B4GALT2/COPZ2",24
"branch_common_increasing","MSigDB_Reactome","REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC","REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC","13/287","28/753",0.464285714285714,1.21814335490294,0.922590356386612,0.232377679377684,0.730933427860715,0.635981017244187,"MAN1C1/GALNT2/CAPZB/COPG1/TUBA1C/ARF4/ARFGAP1/TUBB2A/KDELR2/PLIN3/TMED3/KDELR3/COPZ2",13
"branch_common_increasing","MSigDB_Reactome","REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2","REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2","13/287","28/753",0.464285714285714,1.21814335490294,0.922590356386612,0.232377679377684,0.730933427860715,0.635981017244187,"THBS1/FLNA/ISLR/CALU/VEGFB/TGFB3/ECM1/GAS6/LGALS3BP/RARRES2/TIMP1/FN1/SPARC",13
"branch_common_increasing","MSigDB_Reactome","REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR","REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR","10/287","21/753",0.476190476190476,1.24937779990045,0.909010304252927,0.24518372599183,0.757442582081904,0.659046481519393,"SEC31A/CCL2/KLHDC3/PDIA5/SHC1/ARFGAP1/FKBP14/KDELR3/MYDGF/CREB3L1",10
"branch_common_increasing","MSigDB_Reactome","REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT","REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT","11/287","24/753",0.458333333333333,1.20252613240418,0.790823991492308,0.278521707294932,0.84533781336883,0.735523622219304,"GALNT2/CAPZB/COPG1/TUBA1C/ARF4/ARFGAP1/TUBB2A/KDELR2/TMED3/KDELR3/COPZ2",11
"branch_common_increasing","MSigDB_Reactome","REACTOME_MITF_M_REGULATED_MELANOCYTE_DEVELOPMENT","REACTOME_MITF_M_REGULATED_MELANOCYTE_DEVELOPMENT","6/287","12/753",0.5,1.31184668989547,0.854042666694537,0.284781130704585,0.849433372618849,0.739087145022789,"CSF1/ZEB1/PXDN/EDIL3/CDKN2A/GXYLT2",6
"branch_common_increasing","MSigDB_Reactome","REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES","REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES","8/287","17/753",0.470588235294118,1.23467923754868,0.767568480286654,0.298740242187813,0.875967150821892,0.762174034484518,"SEC31A/KLHDC3/PDIA5/SHC1/ARFGAP1/FKBP14/KDELR3/MYDGF",8
"branch_common_increasing","MSigDB_Reactome","REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES","REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES","5/287","10/753",0.5,1.31184668989547,0.778580714516966,0.319517352333067,0.921275032560344,0.801596164625063,"GSR/CYBA/P4HB/ATOX1/GPX8",5
"branch_common_increasing","MSigDB_Reactome","REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM","REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM","28/287","68/753",0.411764705882353,1.08034433285509,0.544780218872869,0.336889732978143,0.955441373856044,0.831324103811465,"HLA-A/CSF1/IL32/PTPN14/LTBR/IFNGR2/CCL2/B2M/ANXA1/ZEB1/TNFRSF1A/FLNA/SHC1/TUBA1C/HLA-DRB1/IL1R1/IFITM3/TUBB2A/P4HB/IFI27/SEC13/ISG15/TNFRSF12A/HLA-DRA/MMP2/TIMP1/FN1/COL1A2",28
"branch_common_increasing","MSigDB_Reactome","REACTOME_INTERFERON_SIGNALING","REACTOME_INTERFERON_SIGNALING","12/287","28/753",0.428571428571429,1.1244400199104,0.526292274036858,0.366675169914305,0.99940305270288,0.869574910474669,"HLA-A/IFNGR2/B2M/FLNA/TUBA1C/HLA-DRB1/IFITM3/TUBB2A/IFI27/SEC13/ISG15/HLA-DRA",12
"branch_common_increasing","MSigDB_Reactome","REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT","REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT","10/287","23/753",0.434782608695652,1.14073625208302,0.537607575151074,0.369295571525194,0.99940305270288,0.869574910474669,"CAPZB/COPG1/TUBA1C/ARF4/ARFGAP1/TUBB2A/KDELR2/TMED3/KDELR3/COPZ2",10
"branch_common_increasing","MSigDB_Reactome","REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT","REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT","6/287","13/753",0.461538461538462,1.21093540605736,0.601675337048491,0.369721360537482,0.99940305270288,0.869574910474669,"SEC31A/SEC23A/CTSC/CTSZ/SEC24D/SEC13",6
"branch_common_increasing","MSigDB_Reactome","REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC","REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC","9/287","21/753",0.428571428571429,1.1244400199104,0.453597956214035,0.404516870241731,1,0.870094310921813,"COPG1/TUBA1C/ARF4/ARFGAP1/TUBB2A/KDELR2/TMED3/KDELR3/COPZ2",9
"branch_common_increasing","MSigDB_Reactome","REACTOME_MITF_M_DEPENDENT_GENE_EXPRESSION","REACTOME_MITF_M_DEPENDENT_GENE_EXPRESSION","5/287","11/753",0.454545454545455,1.19258789990497,0.504638403434121,0.414977635475044,1,0.870094310921813,"ZEB1/PXDN/EDIL3/CDKN2A/GXYLT2",5
"branch_common_increasing","MSigDB_Reactome","REACTOME_RHOA_GTPASE_CYCLE","REACTOME_RHOA_GTPASE_CYCLE","5/287","11/753",0.454545454545455,1.19258789990497,0.504638403434121,0.414977635475044,1,0.870094310921813,"ARHGAP22/ARAP1/ARHGAP28/FARP1/ARHGAP1",5
"branch_common_increasing","MSigDB_Reactome","REACTOME_SIGNALING_BY_ALK_IN_CANCER","REACTOME_SIGNALING_BY_ALK_IN_CANCER","5/287","11/753",0.454545454545455,1.19258789990497,0.504638403434121,0.414977635475044,1,0.870094310921813,"SEC31A/SHC1/TPM4/MYH9/FN1",5
"branch_common_increasing","MSigDB_Reactome","REACTOME_MEMBRANE_TRAFFICKING","REACTOME_MEMBRANE_TRAFFICKING","25/287","64/753",0.390625,1.02488022648084,0.163189276022083,0.484987443805069,1,0.870094310921813,"SEC31A/SEC23A/CLTB/MAN1C1/MYO1C/CTSC/GALNT2/CTTN/CAPZB/COPG1/CTSZ/MYH9/SEC24D/TUBA1C/ARF4/ARFGAP1/TUBB2A/TXNDC5/DAB2/KDELR2/PLIN3/TMED3/SEC13/KDELR3/COPZ2",25
"branch_common_increasing","MSigDB_Reactome","REACTOME_EPH_EPHRIN_SIGNALING","REACTOME_EPH_EPHRIN_SIGNALING","7/287","17/753",0.411764705882353,1.08034433285509,0.262783270106872,0.488046021063734,1,0.870094310921813,"CLTB/EPHB3/MYH9/EPHB2/ARPC1B/MMP2/MYL9",7
"branch_common_increasing","MSigDB_Reactome","REACTOME_CDC42_GTPASE_CYCLE","REACTOME_CDC42_GTPASE_CYCLE","5/287","12/753",0.416666666666667,1.09320557491289,0.255258562391943,0.507975138882515,1,0.870094310921813,"ARHGAP22/ARAP1/SH3PXD2A/FARP1/ARHGAP1",5
"branch_common_increasing","MSigDB_Reactome","REACTOME_LEISHMANIA_INFECTION","REACTOME_LEISHMANIA_INFECTION","5/287","12/753",0.416666666666667,1.09320557491289,0.255258562391943,0.507975138882515,1,0.870094310921813,"PRKAR2A/MYO1C/MYH9/CYBA/ARPC1B",5
"branch_common_increasing","MSigDB_Reactome","REACTOME_MITOTIC_PROMETAPHASE","REACTOME_MITOTIC_PROMETAPHASE","5/287","12/753",0.416666666666667,1.09320557491289,0.255258562391943,0.507975138882515,1,0.870094310921813,"CENPP/NEK6/TUBA1C/TUBB2A/SEC13",5
"branch_common_increasing","MSigDB_Reactome","REACTOME_NEURONAL_SYSTEM","REACTOME_NEURONAL_SYSTEM","5/287","12/753",0.416666666666667,1.09320557491289,0.255258562391943,0.507975138882515,1,0.870094310921813,"PRKAR2A/KCNK6/GRIN2D/TUBA1C/TUBB2A",5
"branch_common_increasing","MSigDB_Reactome","REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE","REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE","5/287","12/753",0.416666666666667,1.09320557491289,0.255258562391943,0.507975138882515,1,0.870094310921813,"APOE/PLTP/P4HB/HDLBP/BMP1",5
"branch_common_increasing","MSigDB_Reactome","REACTOME_RAC1_GTPASE_CYCLE","REACTOME_RAC1_GTPASE_CYCLE","5/287","12/753",0.416666666666667,1.09320557491289,0.255258562391943,0.507975138882515,1,0.870094310921813,"ARHGAP22/ARAP1/CYBA/FARP1/ARHGAP1",5
"branch_common_increasing","MSigDB_Reactome","REACTOME_RHO_GTPASES_ACTIVATE_FORMINS","REACTOME_RHO_GTPASES_ACTIVATE_FORMINS","5/287","12/753",0.416666666666667,1.09320557491289,0.255258562391943,0.507975138882515,1,0.870094310921813,"CENPP/TUBA1C/TUBB2A/EVL/SEC13",5
"branch_common_increasing","MSigDB_Reactome","REACTOME_SIGNALING_BY_HEDGEHOG","REACTOME_SIGNALING_BY_HEDGEHOG","5/287","12/753",0.416666666666667,1.09320557491289,0.255258562391943,0.507975138882515,1,0.870094310921813,"PRKAR2A/ERLEC1/TUBA1C/TUBB2A/P4HB",5
"branch_common_increasing","MSigDB_Reactome","REACTOME_TOLL_LIKE_RECEPTOR_CASCADES","REACTOME_TOLL_LIKE_RECEPTOR_CASCADES","5/287","12/753",0.416666666666667,1.09320557491289,0.255258562391943,0.507975138882515,1,0.870094310921813,"LGMN/S100A9/CTSB/S100A8/CTSK",5
"branch_common_increasing","MSigDB_Reactome","REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION","REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION","12/287","31/753",0.387096774193548,1.01562324379004,0.0696691269298812,0.541825599039206,1,0.870094310921813,"HLA-A/SEC31A/SEC23A/KLHL22/B2M/SEC24D/CYBA/SEC61A1/S100A9/SEC13/S100A8/MRC2",12
"branch_common_increasing","MSigDB_Reactome","REACTOME_FATTY_ACID_METABOLISM","REACTOME_FATTY_ACID_METABOLISM","4/287","10/753",0.4,1.04947735191638,0.123529007219451,0.570142760016773,1,0.870094310921813,"PTGDS/CYP1B1/PTGIS/AKR1C3",4
"branch_common_increasing","MSigDB_Reactome","REACTOME_GPCR_LIGAND_BINDING","REACTOME_GPCR_LIGAND_BINDING","4/287","10/753",0.4,1.04947735191638,0.123529007219451,0.570142760016773,1,0.870094310921813,"CCL2/CXCL12/ANXA1/ACKR1",4
"branch_common_increasing","MSigDB_Reactome","REACTOME_INTERFERON_ALPHA_BETA_SIGNALING","REACTOME_INTERFERON_ALPHA_BETA_SIGNALING","4/287","10/753",0.4,1.04947735191638,0.123529007219451,0.570142760016773,1,0.870094310921813,"HLA-A/IFITM3/IFI27/ISG15",4
"branch_common_increasing","MSigDB_Reactome","REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE","REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE","4/287","10/753",0.4,1.04947735191638,0.123529007219451,0.570142760016773,1,0.870094310921813,"IDH2/TUBA1C/ARF4/TUBB2A",4
"branch_common_increasing","MSigDB_Reactome","REACTOME_METABOLISM_OF_LIPIDS","REACTOME_METABOLISM_OF_LIPIDS","14/287","37/753",0.378378378378378,0.992748846407383,-0.0354738532898532,0.577920228437352,1,0.870094310921813,"PTGDS/CYP1B1/SEC23A/PTGIS/AKR1C3/ARSA/PLEKHA4/ST3GAL2/HEXA/SEC24D/AHR/LGMN/CTSA/PLIN3",14
"branch_common_increasing","MSigDB_Reactome","REACTOME_ESR_MEDIATED_SIGNALING","REACTOME_ESR_MEDIATED_SIGNALING","5/287","13/753",0.384615384615385,1.00911283838113,0.025993597788626,0.594383750348161,1,0.870094310921813,"CXCL12/CXXC5/SHC1/RUNX1/MMP2",5
"branch_common_increasing","MSigDB_Reactome","REACTOME_METABOLISM_OF_NUCLEOTIDES","REACTOME_METABOLISM_OF_NUCLEOTIDES","5/287","13/753",0.384615384615385,1.00911283838113,0.025993597788626,0.594383750348161,1,0.870094310921813,"GSR/DNPH1/NME4/TYMP/AK1",5
"branch_common_increasing","MSigDB_Reactome","REACTOME_NEUTROPHIL_DEGRANULATION","REACTOME_NEUTROPHIL_DEGRANULATION","25/287","67/753",0.373134328358209,0.978990067086172,-0.141304801558258,0.604444889237896,1,0.870094310921813,"SERPINB6/FUCA2/B2M/ARSA/CTSC/B4GALT1/GRN/MLEC/CTSZ/CYBA/S100A7/COTL1/GALNS/CTSA/S100A9/PLAU/TXNDC5/CTSB/MVP/PRDX4/S100A8/PDXK/CST3/S100A11/CKAP4",25
"branch_common_increasing","MSigDB_Reactome","REACTOME_INNATE_IMMUNE_SYSTEM","REACTOME_INNATE_IMMUNE_SYSTEM","39/287","105/753",0.371428571428571,0.97451468392235,-0.220777128844754,0.626835360934491,1,0.870094310921813,"SERPINB6/CFH/NFATC2/FUCA2/IFI16/MYO1C/B2M/ARSA/CTSC/B4GALT1/GRN/SHC1/MLEC/CTSZ/MYH9/PLPP4/CYBA/S100A7/COTL1/GALNS/LGMN/CTSA/C1S/S100A9/PLAU/TXNDC5/ATOX1/CTSB/MVP/C1R/PRDX4/S100A8/ISG15/PDXK/CTSK/CST3/S100A11/ARPC1B/CKAP4",39
"branch_common_increasing","MSigDB_Reactome","REACTOME_SIGNALING_BY_GPCR","REACTOME_SIGNALING_BY_GPCR","7/287","19/753",0.368421052631579,0.966623876765083,-0.115563735375899,0.631989496207035,1,0.870094310921813,"PRKAR2A/CCL2/CXCL12/ANXA1/SHC1/ACKR1/FN1",7
"branch_common_increasing","MSigDB_Reactome","REACTOME_RHO_GTPASE_CYCLE","REACTOME_RHO_GTPASE_CYCLE","12/287","33/753",0.363636363636364,0.954070319923978,-0.211612370578141,0.649052105067387,1,0.870094310921813,"IL32/ARHGAP22/ARAP1/ARHGAP28/CAPZB/TPM4/SH3PXD2A/CYBA/FARP1/ARHGAP1/CKAP4/BASP1",12
"branch_common_increasing","MSigDB_Reactome","REACTOME_DEATH_RECEPTOR_SIGNALING","REACTOME_DEATH_RECEPTOR_SIGNALING","4/287","11/753",0.363636363636364,0.954070319923978,-0.120349619240045,0.65880854546919,1,0.870094310921813,"TNFRSF1A/TNFSF10/NGFR/MAGED1",4
"branch_common_increasing","MSigDB_Reactome","REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS","REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS","4/287","11/753",0.363636363636364,0.954070319923978,-0.120349619240045,0.65880854546919,1,0.870094310921813,"MYO1C/MYH9/PLPP4/ARPC1B",4
"branch_common_increasing","MSigDB_Reactome","REACTOME_SIGNALING_BY_NOTCH","REACTOME_SIGNALING_BY_NOTCH","4/287","11/753",0.363636363636364,0.954070319923978,-0.120349619240045,0.65880854546919,1,0.870094310921813,"B4GALT1/RUNX1/ACTA2/MDK",4
"branch_common_increasing","MSigDB_Reactome","REACTOME_SIGNALING_BY_INTERLEUKINS","REACTOME_SIGNALING_BY_INTERLEUKINS","14/287","39/753",0.358974358974359,0.941838649155722,-0.292532816630837,0.674227418230311,1,0.870094310921813,"CSF1/IL32/PTPN14/CCL2/ANXA1/ZEB1/TNFRSF1A/SHC1/IL1R1/P4HB/MMP2/TIMP1/FN1/COL1A2",14
"branch_common_increasing","MSigDB_Reactome","REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION","REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION","7/287","20/753",0.35,0.918292682926829,-0.290456347070418,0.694642458997737,1,0.870094310921813,"HLA-A/B2M/CYBA/SEC61A1/S100A9/S100A8/MRC2",7
"branch_common_increasing","MSigDB_Reactome","REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS","REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS","4/287","12/753",0.333333333333333,0.874564459930314,-0.343525541910652,0.734225248762528,1,0.870094310921813,"HLA-A/B2M/PACS1/SEC13",4
"branch_common_increasing","MSigDB_Reactome","REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX","REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX","4/287","12/753",0.333333333333333,0.874564459930314,-0.343525541910652,0.734225248762528,1,0.870094310921813,"LTBP3/TGFB3/FBN1/COL1A2",4
"branch_common_increasing","MSigDB_Reactome","REACTOME_CELL_CELL_COMMUNICATION","REACTOME_CELL_CELL_COMMUNICATION","9/287","27/753",0.333333333333333,0.874564459930314,-0.520584323668442,0.762461058069914,1,0.870094310921813,"ZEB1/FLNA/ILK/PARVB/FLNC/CD151/CTSB/CADM1/ACTA2",9
"branch_common_increasing","MSigDB_Reactome","REACTOME_CELL_JUNCTION_ORGANIZATION","REACTOME_CELL_JUNCTION_ORGANIZATION","9/287","27/753",0.333333333333333,0.874564459930314,-0.520584323668442,0.762461058069914,1,0.870094310921813,"ZEB1/FLNA/ILK/PARVB/FLNC/CD151/CTSB/CADM1/ACTA2",9
"branch_common_increasing","MSigDB_Reactome","REACTOME_DNA_REPAIR","REACTOME_DNA_REPAIR","5/287","16/753",0.3125,0.819904181184669,-0.571066636257624,0.794862376310288,1,0.870094310921813,"DDB2/ERCC1/RAD51B/POLD4/ISG15",5
"branch_common_increasing","MSigDB_Reactome","REACTOME_L1CAM_INTERACTIONS","REACTOME_L1CAM_INTERACTIONS","4/287","13/753",0.307692307692308,0.807290270704905,-0.549688141471239,0.796377025835579,1,0.870094310921813,"LAMC1/TUBA1C/TUBB2A/EPHB2",4
"branch_common_increasing","MSigDB_Reactome","REACTOME_SEPARATION_OF_SISTER_CHROMATIDS","REACTOME_SEPARATION_OF_SISTER_CHROMATIDS","4/287","13/753",0.307692307692308,0.807290270704905,-0.549688141471239,0.796377025835579,1,0.870094310921813,"CENPP/TUBA1C/TUBB2A/SEC13",4
"branch_common_increasing","MSigDB_Reactome","REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS","REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS","8/287","25/753",0.32,0.839581881533101,-0.639756405953718,0.800729687522459,1,0.870094310921813,"CCL2/GSR/CYBA/CDKN2A/HM13/P4HB/ATOX1/GPX8",8
"branch_common_increasing","MSigDB_Reactome","REACTOME_CELLULAR_RESPONSES_TO_MECHANICAL_STIMULI","REACTOME_CELLULAR_RESPONSES_TO_MECHANICAL_STIMULI","3/287","10/753",0.3,0.787108013937282,-0.531522700078063,0.80210993815461,1,0.870094310921813,"PRKAR2A/HSPG2/FN1",3
"branch_common_increasing","MSigDB_Reactome","REACTOME_PKR_MEDIATED_SIGNALING","REACTOME_PKR_MEDIATED_SIGNALING","3/287","10/753",0.3,0.787108013937282,-0.531522700078063,0.80210993815461,1,0.870094310921813,"TUBA1C/TUBB2A/ISG15",3
"branch_common_increasing","MSigDB_Reactome","REACTOME_PROTEIN_FOLDING","REACTOME_PROTEIN_FOLDING","3/287","10/753",0.3,0.787108013937282,-0.531522700078063,0.80210993815461,1,0.870094310921813,"TUBA1C/TUBB2A/FKBP9",3
"branch_common_increasing","MSigDB_Reactome","REACTOME_SEMAPHORIN_INTERACTIONS","REACTOME_SEMAPHORIN_INTERACTIONS","3/287","10/753",0.3,0.787108013937282,-0.531522700078063,0.80210993815461,1,0.870094310921813,"DPYSL3/MYH9/MYL9",3
