"root","gene","original_module","original_rho","rho","q_value","expressed_fraction","same_direction","passes_original_threshold"
"Y_114","BCL7C","D2_late_increasing",0.214681588419299,0.214681588419299,1.36940170553352e-12,0.472897196261682,TRUE,TRUE
"Y_114","PODNL1","D2_late_increasing",0.214769180136798,0.214769180136798,1.3416297432492e-12,0.127102803738318,TRUE,TRUE
"Y_114","GALNT15","D2_late_increasing",0.215145038938808,0.215145038938808,1.22588179308558e-12,0.102803738317757,TRUE,TRUE
"Y_114","PPP1R14B","D2_late_increasing",0.215194349002575,0.215194349002575,1.21230425999541e-12,0.550467289719626,TRUE,TRUE
"Y_114","HOXB7","D2_late_increasing",0.215216896670389,0.215216896670389,1.20677763607199e-12,0.105607476635514,TRUE,TRUE
"Y_114","ADGRA2","D2_late_increasing",0.215763794004173,0.215763794004173,1.05599315106123e-12,0.363551401869159,TRUE,TRUE
"Y_114","NUCB2","D2_late_increasing",0.216159860376597,0.216159860376597,9.59666483871591e-13,0.285046728971963,TRUE,TRUE
"Y_114","ANXA5","D2_late_increasing",0.216163727293591,0.216163727293591,9.59666483871591e-13,0.522429906542056,TRUE,TRUE
"Y_114","ATP5J2","D2_late_increasing",0.216175794349438,0.216175794349438,9.57758550341555e-13,0.538317757009346,TRUE,TRUE
"Y_114","CAPNS1","D2_late_increasing",0.216180952555978,0.216180952555978,9.57470362176123e-13,0.533644859813084,TRUE,TRUE
"Y_114","ATP5G3","D2_late_increasing",0.216357416139719,0.216357416139719,9.1756397444209e-13,0.508411214953271,TRUE,TRUE
"Y_114","MBOAT7","D2_late_increasing",0.216478630779181,0.216478630779181,8.91372447580062e-13,0.122429906542056,TRUE,TRUE
"Y_114","WDR45","D2_late_increasing",0.216581803911406,0.216581803911406,8.69783697793905e-13,0.208411214953271,TRUE,TRUE
"Y_114","SLC35A4","D2_late_increasing",0.216817310200863,0.216817310200863,8.22179422222901e-13,0.131775700934579,TRUE,TRUE
"Y_114","CSF1","D2_late_increasing",0.216864393888828,0.216864393888828,8.13450064454557e-13,0.130841121495327,TRUE,TRUE
"Y_114","TES","D2_late_increasing",0.216897256998802,0.216897256998802,8.07649976697813e-13,0.114953271028037,TRUE,TRUE
"Y_114","C11orf98","D2_late_increasing",0.217087230551499,0.217087230551499,7.71288691444908e-13,0.232710280373832,TRUE,TRUE
"Y_114","MRPS11","D2_late_increasing",0.217107737555162,0.217107737555162,7.68132073832606e-13,0.170093457943925,TRUE,TRUE
"Y_114","PDIA6","D2_late_increasing",0.217360052997828,0.217360052997828,7.22260097426244e-13,0.342056074766355,TRUE,TRUE
"Y_114","NDUFS7","D2_late_increasing",0.217515402908475,0.217515402908475,6.95626184004807e-13,0.301869158878505,TRUE,TRUE
"Y_114","CMBL","D2_late_increasing",0.217539182348906,0.217539182348906,6.92211165032836e-13,0.113084112149533,TRUE,TRUE
"Y_114","POP7","D2_late_increasing",0.217689174124297,0.217689174124297,6.67552316311302e-13,0.165420560747664,TRUE,TRUE
"Y_114","POLE4","D2_late_increasing",0.217693327358525,0.217693327358525,6.67520748168228e-13,0.229906542056075,TRUE,TRUE
"Y_114","PREB","D2_late_increasing",0.217829746282008,0.217829746282008,6.4590092954491e-13,0.168224299065421,TRUE,TRUE
"Y_114","MPC2","D2_late_increasing",0.218079863977095,0.218079863977095,6.07530052118502e-13,0.208411214953271,TRUE,TRUE
"Y_114","MIEN1","D2_late_increasing",0.21828083094356,0.21828083094356,5.78438455484097e-13,0.226168224299065,TRUE,TRUE
"Y_114","CA12","D2_late_increasing",0.21884726643939,0.21884726643939,5.02687216103548e-13,0.195327102803738,TRUE,TRUE
"Y_114","PDGFD","D2_late_increasing",0.218915175882464,0.218915175882464,4.94716527231655e-13,0.136448598130841,TRUE,TRUE
"Y_114","COX14","D2_late_increasing",0.218925884200234,0.218925884200234,4.93882996558416e-13,0.299065420560748,TRUE,TRUE
"Y_114","MINOS1","D2_late_increasing",0.218966434818018,0.218966434818018,4.89386254981145e-13,0.51588785046729,TRUE,TRUE
"Y_114","NTMT1","D2_late_increasing",0.219080164364024,0.219080164364024,4.7613440862595e-13,0.188785046728972,TRUE,TRUE
"Y_114","MAPK6","D2_late_increasing",0.219221950662457,0.219221950662457,4.59992460720945e-13,0.145794392523364,TRUE,TRUE
"Y_114","FAM20A","D2_late_increasing",0.219773457808823,0.219773457808823,4.01395257967635e-13,0.164485981308411,TRUE,TRUE
"Y_114","GAPDH","D2_late_increasing",0.220387689717067,0.220387689717067,3.4430561263443e-13,0.805607476635514,TRUE,TRUE
"Y_114","GADD45GIP1","D2_late_increasing",0.220562396627715,0.220562396627715,3.30471744349684e-13,0.409345794392523,TRUE,TRUE
"Y_114","FIS1","D2_late_increasing",0.220827940360613,0.220827940360613,3.09378984911876e-13,0.508411214953271,TRUE,TRUE
"Y_114","ASNA1","D2_late_increasing",0.220879773131822,0.220879773131822,3.05664863395622e-13,0.200934579439252,TRUE,TRUE
"Y_114","MAPKAPK2","D2_late_increasing",0.221388943346146,0.221388943346146,2.69033529385921e-13,0.230841121495327,TRUE,TRUE
"Y_114","PCNXL3","D2_late_increasing",0.221592627597917,0.221592627597917,2.55771520029011e-13,0.109345794392523,TRUE,TRUE
"Y_114","KLF7","D2_late_increasing",0.221760534399489,0.221760534399489,2.45366181077441e-13,0.139252336448598,TRUE,TRUE
"Y_114","MEA1","D2_late_increasing",0.22187223786508,0.22187223786508,2.38755333668016e-13,0.32803738317757,TRUE,TRUE
"Y_114","TMEM98","D2_late_increasing",0.222085830546301,0.222085830546301,2.26389188993057e-13,0.282242990654206,TRUE,TRUE
"Y_114","DCTN1","D2_late_increasing",0.222093493335753,0.222093493335753,2.26177027496335e-13,0.219626168224299,TRUE,TRUE
"Y_114","APOL1","D2_late_increasing",0.222601605913212,0.222601605913212,1.98976220319362e-13,0.14018691588785,TRUE,TRUE
"Y_114","SMPD1","D2_late_increasing",0.222813822730144,0.222813822730144,1.88891982164491e-13,0.157009345794393,TRUE,TRUE
"Y_114","MRPL55","D2_late_increasing",0.222929041926087,0.222929041926087,1.83612800894501e-13,0.277570093457944,TRUE,TRUE
"Y_114","RPN1","D2_late_increasing",0.222951523683925,0.222951523683925,1.8274863460485e-13,0.458878504672897,TRUE,TRUE
"Y_114","FRZB","D2_late_increasing",0.223010879660831,0.223010879660831,1.80186690597405e-13,0.139252336448598,TRUE,TRUE
"Y_114","CLIP1","D2_late_increasing",0.223223506618704,0.223223506618704,1.70846770868402e-13,0.183177570093458,TRUE,TRUE
"Y_114","TMEM263","D2_late_increasing",0.223238299453507,0.223238299453507,1.70375889847514e-13,0.170093457943925,TRUE,TRUE
"Y_114","CYC1","D2_late_increasing",0.223425417265083,0.223425417265083,1.62591512146529e-13,0.339252336448598,TRUE,TRUE
"Y_114","DGCR6L","D2_late_increasing",0.223458097747032,0.223458097747032,1.61403757599544e-13,0.272897196261682,TRUE,TRUE
"Y_114","R3HDM4","D2_late_increasing",0.223679581600692,0.223679581600692,1.52674000401892e-13,0.205607476635514,TRUE,TRUE
"Y_114","LSM7","D2_late_increasing",0.224460175351954,0.224460175351954,1.25249245743766e-13,0.457009345794393,TRUE,TRUE
"Y_114","CARM1","D2_late_increasing",0.224839801715191,0.224839801715191,1.13723744109153e-13,0.186915887850467,TRUE,TRUE
"Y_114","KCTD12","D2_late_increasing",0.225243098683518,0.225243098683518,1.02612858402672e-13,0.169158878504673,TRUE,TRUE
"Y_114","SLC25A5","D2_late_increasing",0.225280524380378,0.225280524380378,1.01731974527937e-13,0.350467289719626,TRUE,TRUE
"Y_114","CHMP1A","D2_late_increasing",0.225613276112879,0.225613276112879,9.34598195867665e-14,0.152336448598131,TRUE,TRUE
"Y_114","ABHD17A","D2_late_increasing",0.225943994380038,0.225943994380038,8.58938649777289e-14,0.238317757009346,TRUE,TRUE
"Y_114","COX7A1","D2_late_increasing",0.226130800930079,0.226130800930079,8.2010280041121e-14,0.486915887850467,TRUE,TRUE
"Y_114","TIAM2","D2_late_increasing",0.226662711089367,0.226662711089367,7.15247762328053e-14,0.150467289719626,TRUE,TRUE
"Y_114","AURKAIP1","D2_late_increasing",0.226754769065402,0.226754769065402,6.99083197732521e-14,0.448598130841121,TRUE,TRUE
"Y_114","SLC31A1","D2_late_increasing",0.226820237625116,0.226820237625116,6.8801136664995e-14,0.144859813084112,TRUE,TRUE
"Y_114","ARFGAP3","D2_late_increasing",0.226834793569548,0.226834793569548,6.86124017318716e-14,0.210280373831776,TRUE,TRUE
"Y_114","NME3","D2_late_increasing",0.227122519833954,0.227122519833954,6.37356778347673e-14,0.388785046728972,TRUE,TRUE
"Y_114","MRPL41","D2_late_increasing",0.227337101199214,0.227337101199214,6.04001762531576e-14,0.480373831775701,TRUE,TRUE
"Y_114","UFC1","D2_late_increasing",0.227376524896871,0.227376524896871,5.98455260592859e-14,0.346728971962617,TRUE,TRUE
"Y_114","NDUFA2","D2_late_increasing",0.227866656917088,0.227866656917088,5.27783068101902e-14,0.396261682242991,TRUE,TRUE
"Y_114","FSCN1","D2_late_increasing",0.228171221297374,0.228171221297374,4.87942483030012e-14,0.398130841121495,TRUE,TRUE
"Y_114","DLG1","D2_late_increasing",0.228230818290162,0.228230818290162,4.80901908109533e-14,0.147663551401869,TRUE,TRUE
"Y_114","PCED1A","D2_late_increasing",0.228431600183022,0.228431600183022,4.56779167322329e-14,0.136448598130841,TRUE,TRUE
"Y_114","BLOC1S1","D2_late_increasing",0.228458449900524,0.228458449900524,4.54054957871264e-14,0.399065420560748,TRUE,TRUE
"Y_114","COL8A2","D2_late_increasing",0.228810466869063,0.228810466869063,4.14501558795585e-14,0.108411214953271,TRUE,TRUE
"Y_114","LZTS1","D2_late_increasing",0.229094765547647,0.229094765547647,3.85121431629497e-14,0.101869158878505,TRUE,TRUE
"Y_114","LSP1","D2_late_increasing",0.229196560938945,0.229196560938945,3.75359015425636e-14,0.530841121495327,TRUE,TRUE
"Y_114","KIF1C","D2_late_increasing",0.229421009849557,0.229421009849557,3.5423668125062e-14,0.193457943925234,TRUE,TRUE
"Y_114","CMTM3","D2_late_increasing",0.229436992309965,0.229436992309965,3.53121749771078e-14,0.237383177570093,TRUE,TRUE
"Y_114","WDR46","D2_late_increasing",0.229523866726137,0.229523866726137,3.4550994599546e-14,0.178504672897196,TRUE,TRUE
"Y_114","EFHD2","D2_late_increasing",0.229576206838956,0.229576206838956,3.41388995158546e-14,0.116822429906542,TRUE,TRUE
"Y_114","MGP","D2_late_increasing",0.229679826693141,0.229679826693141,3.3266923507531e-14,0.72803738317757,TRUE,TRUE
"Y_114","XPOT","D2_late_increasing",0.229800862762539,0.229800862762539,3.22576683768536e-14,0.114953271028037,TRUE,TRUE
"Y_114","PKIG","D2_late_increasing",0.229827343590037,0.229827343590037,3.20673330013809e-14,0.230841121495327,TRUE,TRUE
"Y_114","BCL3","D2_late_increasing",0.229886977212641,0.229886977212641,3.16009606342303e-14,0.219626168224299,TRUE,TRUE
"Y_114","ARHGDIA","D2_late_increasing",0.230470847173073,0.230470847173073,2.71251729490156e-14,0.439252336448598,TRUE,TRUE
"Y_114","ZNF428","D2_late_increasing",0.230614667625471,0.230614667625471,2.61629356184485e-14,0.264485981308411,TRUE,TRUE
"Y_114","LOXL2","D2_late_increasing",0.23080033833984,0.23080033833984,2.49358313356439e-14,0.24018691588785,TRUE,TRUE
"Y_114","UQCR10","D2_late_increasing",0.230837982674603,0.230837982674603,2.47149420257191e-14,0.529906542056075,TRUE,TRUE
"Y_114","RAB7B","D2_late_increasing",0.231109835364797,0.231109835364797,2.30229737202666e-14,0.117757009345794,TRUE,TRUE
"Y_114","RABAC1","D2_late_increasing",0.231173913708276,0.231173913708276,2.26594630308517e-14,0.64392523364486,TRUE,TRUE
"Y_114","DPM3","D2_late_increasing",0.231339956862504,0.231339956862504,2.17067111145784e-14,0.402803738317757,TRUE,TRUE
"Y_114","CSTB","D2_late_increasing",0.231575135368723,0.231575135368723,2.04151814563926e-14,0.550467289719626,TRUE,TRUE
"Y_114","TMUB1","D2_late_increasing",0.231860597770066,0.231860597770066,1.89645278859795e-14,0.141121495327103,TRUE,TRUE
"Y_114","PSMB9","D2_late_increasing",0.231934145920319,0.231934145920319,1.8617142452805e-14,0.211214953271028,TRUE,TRUE
"Y_114","AP1S1","D2_late_increasing",0.232021978359552,0.232021978359552,1.82066926054563e-14,0.113084112149533,TRUE,TRUE
"Y_114","MYL6","D2_late_increasing",0.232109297484363,0.232109297484363,1.78075749181713e-14,0.88411214953271,TRUE,TRUE
"Y_114","LIMK1","D2_late_increasing",0.232232957433456,0.232232957433456,1.72493144265232e-14,0.119626168224299,TRUE,TRUE
"Y_114","GBP2","D2_late_increasing",0.232694439297611,0.232694439297611,1.52687423125256e-14,0.11588785046729,TRUE,TRUE
"Y_114","AMPD2","D2_late_increasing",0.232973819088339,0.232973819088339,1.41861686837173e-14,0.120560747663551,TRUE,TRUE
"Y_114","BEST1","D2_late_increasing",0.233083510130168,0.233083510130168,1.37910786822059e-14,0.117757009345794,TRUE,TRUE
"Y_114","CUEDC2","D2_late_increasing",0.233137856297444,0.233137856297444,1.36067603382519e-14,0.270093457943925,TRUE,TRUE
"Y_114","ILF2","D2_late_increasing",0.233541420579272,0.233541420579272,1.22397647108978e-14,0.232710280373832,TRUE,TRUE
"Y_114","TUBA1B","D2_late_increasing",0.233622559742225,0.233622559742225,1.19894350057991e-14,0.64018691588785,TRUE,TRUE
"Y_114","SAC3D1","D2_late_increasing",0.233629299967983,0.233629299967983,1.19807582798254e-14,0.124299065420561,TRUE,TRUE
"Y_114","GDI2","D2_late_increasing",0.233748556799595,0.233748556799595,1.16162892445061e-14,0.305607476635514,TRUE,TRUE
"Y_114","DCTD","D2_late_increasing",0.233959163479835,0.233959163479835,1.09899173444972e-14,0.2,TRUE,TRUE
"Y_114","FAM127A","D2_late_increasing",0.234070090834721,0.234070090834721,1.06789616172207e-14,0.47196261682243,TRUE,TRUE
"Y_114","RPN2","D2_late_increasing",0.234160892294188,0.234160892294188,1.0432933184567e-14,0.368224299065421,TRUE,TRUE
"Y_114","ATP5E","D2_late_increasing",0.234441907369847,0.234441907369847,9.684151082758e-15,0.795327102803738,TRUE,TRUE
"Y_114","CDC42EP1","D2_late_increasing",0.234451167588357,0.234451167588357,9.67058489570686e-15,0.272897196261682,TRUE,TRUE
"Y_114","PUF60","D2_late_increasing",0.234458498405486,0.234458498405486,9.66206340511608e-15,0.257009345794392,TRUE,TRUE
"Y_114","INPPL1","D2_late_increasing",0.234473064790192,0.234473064790192,9.63478141927813e-15,0.165420560747664,TRUE,TRUE
"Y_114","MYL6B","D2_late_increasing",0.234622480880182,0.234622480880182,9.26504741974091e-15,0.3,TRUE,TRUE
"Y_114","PKN1","D2_late_increasing",0.23483060057466,0.23483060057466,8.77902684305128e-15,0.186915887850467,TRUE,TRUE
"Y_114","LTBP2","D2_late_increasing",0.234873883530159,0.234873883530159,8.68670841182264e-15,0.129906542056075,TRUE,TRUE
"Y_114","COL15A1","D2_late_increasing",0.234954965803492,0.234954965803492,8.51753345145638e-15,0.3,TRUE,TRUE
"Y_114","NOP10","D2_late_increasing",0.23523224529385,0.23523224529385,7.91209722075821e-15,0.373831775700935,TRUE,TRUE
"Y_114","RAB11FIP5","D2_late_increasing",0.235275641142073,0.235275641142073,7.82852476543727e-15,0.160747663551402,TRUE,TRUE
"Y_114","OXLD1","D2_late_increasing",0.235422593048692,0.235422593048692,7.53206883186159e-15,0.127102803738318,TRUE,TRUE
"Y_114","DNM3OS","D2_late_increasing",0.235810992475918,0.235810992475918,6.79577896522308e-15,0.11588785046729,TRUE,TRUE
"Y_114","LRRC75A","D2_late_increasing",0.235818750101937,0.235818750101937,6.7890282221581e-15,0.154205607476636,TRUE,TRUE
"Y_114","XXYLT1","D2_late_increasing",0.235889425589419,0.235889425589419,6.66769550503942e-15,0.149532710280374,TRUE,TRUE
"Y_114","GCN1","D2_late_increasing",0.236301678056848,0.236301678056848,5.96915899095132e-15,0.144859813084112,TRUE,TRUE
"Y_114","FAAP100","D2_late_increasing",0.236346591336218,0.236346591336218,5.90338552055645e-15,0.110280373831776,TRUE,TRUE
"Y_114","PTGDS","D2_late_increasing",0.236588024556407,0.236588024556407,5.53484645887811e-15,0.416822429906542,TRUE,TRUE
"Y_114","CCL27","D2_late_increasing",0.2370371086866,0.2370371086866,4.90380107787625e-15,0.339252336448598,TRUE,TRUE
"Y_114","CAPG","D2_late_increasing",0.237121761264469,0.237121761264469,4.7973717945452e-15,0.233644859813084,TRUE,TRUE
"Y_114","MYC","D2_late_increasing",0.237125154930757,0.237125154930757,4.7973717945452e-15,0.236448598130841,TRUE,TRUE
"Y_114","MDFI","D2_late_increasing",0.237182883412308,0.237182883412308,4.72868480128385e-15,0.249532710280374,TRUE,TRUE
"Y_114","B4GALT7","D2_late_increasing",0.237300163968006,0.237300163968006,4.5850355786664e-15,0.157009345794393,TRUE,TRUE
"Y_114","PSMD8","D2_late_increasing",0.23732006642457,0.23732006642457,4.5653287905402e-15,0.392523364485981,TRUE,TRUE
"Y_114","IMP4","D2_late_increasing",0.237330829003426,0.237330829003426,4.55705369843893e-15,0.171028037383178,TRUE,TRUE
"Y_114","APRT","D2_late_increasing",0.237559909662011,0.237559909662011,4.28576485331473e-15,0.501869158878505,TRUE,TRUE
"Y_114","PTGES2","D2_late_increasing",0.237692485502681,0.237692485502681,4.13803889314242e-15,0.164485981308411,TRUE,TRUE
"Y_114","SLC35E1","D2_late_increasing",0.237805789426979,0.237805789426979,4.01642008653329e-15,0.180373831775701,TRUE,TRUE
"Y_114","ANO1","D2_late_increasing",0.238155464757267,0.238155464757267,3.65833738445579e-15,0.111214953271028,TRUE,TRUE
"Y_114","SEC61B","D2_late_increasing",0.238218905225388,0.238218905225388,3.59940930716444e-15,0.6,TRUE,TRUE
"Y_114","TTC3","D2_late_increasing",0.238349956545284,0.238349956545284,3.47643491717038e-15,0.454205607476636,TRUE,TRUE
"Y_114","POLR2G","D2_late_increasing",0.23847663788499,0.23847663788499,3.36161847081533e-15,0.321495327102804,TRUE,TRUE
"Y_114","TIMM13","D2_late_increasing",0.238899560972104,0.238899560972104,3.00009933897749e-15,0.374766355140187,TRUE,TRUE
"Y_114","TMED2","D2_late_increasing",0.23897861315536,0.23897861315536,2.93898571067294e-15,0.3,TRUE,TRUE
"Y_114","MMP14","D2_late_increasing",0.239071267461296,0.239071267461296,2.86835449063958e-15,0.302803738317757,TRUE,TRUE
"Y_114","UBA1","D2_late_increasing",0.239371809079441,0.239371809079441,2.64378481659752e-15,0.280373831775701,TRUE,TRUE
"Y_114","APLNR","D2_late_increasing",0.239763610608929,0.239763610608929,2.37599100238567e-15,0.114018691588785,TRUE,TRUE
"Y_114","DGKZ","D2_late_increasing",0.239970459985394,0.239970459985394,2.24676792759769e-15,0.104672897196262,TRUE,TRUE
"Y_114","ELN","D2_late_increasing",0.240067878391091,0.240067878391091,2.18964873515247e-15,0.394392523364486,TRUE,TRUE
"Y_114","PRELID1","D2_late_increasing",0.240242503804266,0.240242503804266,2.08892157704764e-15,0.365420560747664,TRUE,TRUE
"Y_114","SIRT2","D2_late_increasing",0.240373048918895,0.240373048918895,2.01719307522378e-15,0.15607476635514,TRUE,TRUE
"Y_114","IL32","D2_late_increasing",0.240399682920637,0.240399682920637,2.00468544225917e-15,0.195327102803738,TRUE,TRUE
"Y_114","CHRD","D2_late_increasing",0.240424132934099,0.240424132934099,1.9934599009508e-15,0.161682242990654,TRUE,TRUE
"Y_114","BAX","D2_late_increasing",0.240517565479621,0.240517565479621,1.94482894179802e-15,0.142990654205607,TRUE,TRUE
"Y_114","PLEKHO1","D2_late_increasing",0.240622552676476,0.240622552676476,1.89130727665216e-15,0.157009345794393,TRUE,TRUE
"Y_114","TSPAN4","D2_late_increasing",0.240994346865986,0.240994346865986,1.70815749889224e-15,0.373831775700935,TRUE,TRUE
"Y_114","TCEB2","D2_late_increasing",0.240996002519578,0.240996002519578,1.70815749889224e-15,0.757943925233645,TRUE,TRUE
"Y_114","ATP8B2","D2_late_increasing",0.241221096368465,0.241221096368465,1.60957272400928e-15,0.194392523364486,TRUE,TRUE
"Y_114","ATP6V0E1","D2_late_increasing",0.241288250357592,0.241288250357592,1.58167103282568e-15,0.54392523364486,TRUE,TRUE
"Y_114","SPOP","D2_late_increasing",0.241319276337098,0.241319276337098,1.56991860212855e-15,0.28785046728972,TRUE,TRUE
"Y_114","DUSP23","D2_late_increasing",0.241549515257017,0.241549515257017,1.47434584527887e-15,0.198130841121495,TRUE,TRUE
"Y_114","CCND2","D2_late_increasing",0.241574425519317,0.241574425519317,1.46587008284775e-15,0.166355140186916,TRUE,TRUE
"Y_114","SLC3A2","D2_late_increasing",0.241722622984097,0.241722622984097,1.40831785140618e-15,0.251401869158879,TRUE,TRUE
"Y_114","TMEM205","D2_late_increasing",0.241910491683725,0.241910491683725,1.33812848617259e-15,0.299065420560748,TRUE,TRUE
"Y_114","COMMD7","D2_late_increasing",0.242525403364514,0.242525403364514,1.1286104227444e-15,0.12803738317757,TRUE,TRUE
"Y_114","UBTD1","D2_late_increasing",0.242670984747394,0.242670984747394,1.08490401997171e-15,0.163551401869159,TRUE,TRUE
"Y_114","SPNS1","D2_late_increasing",0.242828763599221,0.242828763599221,1.03931343601389e-15,0.191588785046729,TRUE,TRUE
"Y_114","MRGPRF","D2_late_increasing",0.243019144943721,0.243019144943721,9.86567710570915e-16,0.176635514018692,TRUE,TRUE
"Y_114","PIGP","D2_late_increasing",0.243115042162583,0.243115042162583,9.61563224562297e-16,0.135514018691589,TRUE,TRUE
"Y_114","DDT","D2_late_increasing",0.243197736205874,0.243197736205874,9.40654721575729e-16,0.404672897196262,TRUE,TRUE
"Y_114","CPNE1","D2_late_increasing",0.243244335885133,0.243244335885133,9.29545737464628e-16,0.300934579439252,TRUE,TRUE
