"gene","spearman_rho.mixed_remodeling_branch","fdr.mixed_remodeling_branch","spearman_rho.ecm_dominant_branch","fdr.ecm_dominant_branch","branch_pattern","original_module"
"COX5A",0.379964585253654,2.11013908784029e-31,0.123048685484666,0.00143778494995164,"mixed_remodeling_branch_biased","D2_late_increasing"
"GTF2H5",0.352046754072354,5.91600838969279e-27,0.131939211564002,0.000629931688013516,"mixed_remodeling_branch_biased","D2_late_increasing"
"RALA",0.273857394911901,1.27617828141099e-16,0.189332395322528,8.68948769481401e-07,"mixed_remodeling_branch_biased","D2_late_increasing"
"CTSD",0.383346525201991,5.69087349709106e-32,0.182640562321341,2.10318244857769e-06,"mixed_remodeling_branch_biased","D2_late_increasing"
"FAM210B",0.331119502540604,6.74006774967989e-24,0.113957665448894,0.00315460276187759,"mixed_remodeling_branch_biased","D2_late_increasing"
"YKT6",0.334147448002963,2.52400952270746e-24,0.123898480096363,0.00133197221718266,"mixed_remodeling_branch_biased","D2_late_increasing"
"RP11-492E3.51",0.275114795042042,9.16653366574636e-17,0.23528856161631,8.01510623526469e-10,"common_increasing","D2_late_increasing"
"SEPW1",0.390291418573389,3.68568994716636e-33,0.12028508029608,0.00183291474033495,"mixed_remodeling_branch_biased","D2_late_increasing"
"PTPRD",0.187710018795587,1.90166123113046e-08,0.286198916762281,4.64668151155989e-14,"ecm_dominant_branch_biased","D2_late_increasing"
"USP11",0.308798923989875,6.94171026456194e-21,0.137358002344514,0.000371856977295995,"mixed_remodeling_branch_biased","D2_late_increasing"
"IFNGR2",0.306691133779065,1.3002645178054e-20,0.220772589504819,8.69098661457451e-09,"common_increasing","D2_late_increasing"
"SLC52A2",0.334427430891767,2.30773997456898e-24,0.0589934117662954,0.124235285713761,"mixed_remodeling_branch_biased","D2_late_increasing"
"CFH",0.335894412402659,1.42120732189956e-24,0.336449812956499,3.32729648248052e-19,"common_increasing","D2_late_increasing"
"PRKAR2A",0.250088028665672,4.82704475777053e-14,0.215225834717,2.08967377544512e-08,"common_increasing","D2_late_increasing"
"SNRPC",0.358467116267757,6.15170688421544e-28,0.0920232138391818,0.016980170411608,"mixed_remodeling_branch_biased","D2_late_increasing"
"CHID1",0.367681106266767,2.15494058495655e-29,0.148967605985625,0.000112149529080512,"mixed_remodeling_branch_biased","D2_late_increasing"
"MSC",0.330022634277859,9.63342854715507e-24,0.190503364947838,7.44480506269282e-07,"mixed_remodeling_branch_biased","D2_late_increasing"
"DNLZ",0.371437021336344,5.36105105113916e-30,0.115578600083036,0.00275894885573938,"mixed_remodeling_branch_biased","D2_late_increasing"
"REXO2",0.379991061237857,2.09263466505344e-31,0.181692049410775,2.37418000775128e-06,"mixed_remodeling_branch_biased","D2_late_increasing"
"IFI35",0.366125570756856,3.8379197037136e-29,0.102891108511668,0.00765853427236527,"mixed_remodeling_branch_biased","D2_late_increasing"
"RAB31",0.321998612591288,1.23351116357846e-22,0.115799395193086,0.00271136760283336,"mixed_remodeling_branch_biased","D2_late_increasing"
"PRDX5",0.427688011555602,4.43706960204975e-40,0.052157720182346,0.173639390532371,"mixed_remodeling_branch_biased","D2_late_increasing"
"UFD1L",0.357686593786415,8.11150223332906e-28,0.120296719142085,0.00183291474033495,"mixed_remodeling_branch_biased","D2_late_increasing"
"ICAM3",0.331281160247993,6.39731090321067e-24,0.153562399411103,6.85265267983056e-05,"mixed_remodeling_branch_biased","D2_late_increasing"
"SNHG18",0.349002635525307,1.71304918757945e-26,0.14753018985268,0.00013075745452285,"mixed_remodeling_branch_biased","D2_late_increasing"
"PSENEN",0.381737701770026,1.06606299919775e-31,0.142187694598793,0.000229477222707933,"mixed_remodeling_branch_biased","D2_late_increasing"
"SEC31A",0.236301097991998,1.15413613509211e-12,0.212530853637903,3.15488887123242e-08,"common_increasing","D2_late_increasing"
"EPN1",0.321524941044003,1.4205956423209e-22,0.191201014879013,6.76337145859582e-07,"mixed_remodeling_branch_biased","D2_late_increasing"
"SH3BGRL3",0.420726200549771,1.01120399693207e-38,0.098491665198938,0.0106594300648954,"mixed_remodeling_branch_biased","D2_late_increasing"
"SAE1",0.303351328684432,3.51043926179037e-20,0.174637036958784,5.87136431888066e-06,"mixed_remodeling_branch_biased","D2_late_increasing"
"HSPA12B",0.314773938237824,1.15056794641089e-21,0.185951074455327,1.36388574230898e-06,"mixed_remodeling_branch_biased","D2_late_increasing"
"NAA38",0.372843293063655,3.16712180473365e-30,0.099426917101821,0.00995456974979255,"mixed_remodeling_branch_biased","D2_late_increasing"
"CLEC2A",0.284972673314116,6.52147996258616e-18,0.211782736403884,3.51306587290637e-08,"common_increasing","D2_late_increasing"
"SEC23A",0.229129420604175,5.56116298694893e-12,0.246811768463557,1.07383132608042e-10,"common_increasing","D2_late_increasing"
"TENM4",0.246215261680208,1.19627046895789e-13,0.286845922705254,4.05441425232638e-14,"common_increasing","D2_late_increasing"
"CILP",0.322039298073372,1.21912720291598e-22,0.274376074201169,5.44245143209268e-13,"common_increasing","D2_late_increasing"
"CCL2",0.343477145012156,1.12295055682969e-25,0.227861625818011,2.78763904149514e-09,"common_increasing","D2_late_increasing"
"LAMTOR1",0.365428946306699,4.93960510514723e-29,0.124036202827323,0.00131627061532354,"mixed_remodeling_branch_biased","D2_late_increasing"
"TP53TG1",0.365956650306582,4.07435141055103e-29,0.135548466617932,0.000443196539111224,"mixed_remodeling_branch_biased","D2_late_increasing"
"SEPN1",0.339178424739698,4.77439850365373e-25,0.123054503165624,0.00143778494995164,"mixed_remodeling_branch_biased","D2_late_increasing"
"BRE",0.206000924308295,6.43706052070655e-10,0.277100183081877,3.12775551281615e-13,"common_increasing","D2_late_increasing"
"SIGMAR1",0.363892364369755,8.66467774980623e-29,0.0918926892106684,0.017125552608791,"mixed_remodeling_branch_biased","D2_late_increasing"
"DEF8",0.333237109490495,3.38391736596596e-24,0.11938963044219,0.00198273900179617,"mixed_remodeling_branch_biased","D2_late_increasing"
"CXCL12",0.354848158266617,2.21971487753952e-27,0.330580273920275,1.49769282641616e-18,"common_increasing","D2_late_increasing"
"CCDC8",0.325442462863723,4.16784236861272e-23,0.158584323493382,3.94004786898242e-05,"mixed_remodeling_branch_biased","D2_late_increasing"
"MRPL27",0.377900126685091,4.65403077083197e-31,0.101642745860324,0.00842471414545777,"mixed_remodeling_branch_biased","D2_late_increasing"
"GSTK1",0.370254194828765,8.29688843729997e-30,0.170255443899483,1.00773392818109e-05,"mixed_remodeling_branch_biased","D2_late_increasing"
"NFE2L1",0.309225516721389,6.12428495837078e-21,0.177413274254941,4.14566197545152e-06,"mixed_remodeling_branch_biased","D2_late_increasing"
"PDIA4",0.374757760280062,1.54225703872159e-30,0.100486598578182,0.00918203143780224,"mixed_remodeling_branch_biased","D2_late_increasing"
"CAP1",0.359048161712152,4.98097510173199e-28,0.124746022036901,0.00123639462992278,"mixed_remodeling_branch_biased","D2_late_increasing"
"ABHD14A",0.366184492822113,3.76081696055023e-29,0.17500857956618,5.61835884107197e-06,"mixed_remodeling_branch_biased","D2_late_increasing"
"PLGRKT",0.319092088465459,3.05354058922366e-22,0.16375315488733,2.17278108700968e-05,"mixed_remodeling_branch_biased","D2_late_increasing"
"SERP1",0.385284795511198,2.66396743665638e-32,0.12139670619561,0.00166738174308327,"mixed_remodeling_branch_biased","D2_late_increasing"
"FAAP20",0.348967784623674,1.73150816437096e-26,0.114493820989621,0.00301628525970301,"mixed_remodeling_branch_biased","D2_late_increasing"
"PPP4C",0.34905202433938,1.68609448130011e-26,0.128477283044046,0.000876843922079991,"mixed_remodeling_branch_biased","D2_late_increasing"
"NRN1",0.351982534081532,6.04351200175804e-27,0.211232414600147,3.81811086777693e-08,"common_increasing","D2_late_increasing"
"ITGB5",0.251393835535865,3.54539702489791e-14,0.17415637126368,6.22277448327206e-06,"mixed_remodeling_branch_biased","D2_late_increasing"
"PDZD11",0.356947700796801,1.05816110770517e-27,0.129810910646459,0.000773173829297892,"mixed_remodeling_branch_biased","D2_late_increasing"
"CLTB",0.357766938748628,7.89072374408823e-28,0.200752581989511,1.80592320405658e-07,"common_increasing","D2_late_increasing"
"TADA3",0.32846949704781,1.58841592089694e-23,0.149728716959206,0.000103509139900303,"mixed_remodeling_branch_biased","D2_late_increasing"
"MZT2A",0.386406950445599,1.71808235475658e-32,0.0942486514958264,0.0145123930623077,"mixed_remodeling_branch_biased","D2_late_increasing"
"PTGIS",0.31354803658759,1.66178036313547e-21,0.30982020813529,2.39314097833256e-16,"common_increasing","D2_late_increasing"
"FGGY",0.246724712860931,1.06199204301403e-13,0.247641917505648,9.24158953524532e-11,"common_increasing","D2_late_increasing"
"HSPB6",0.376157163618555,9.06373412128921e-31,0.138425263431316,0.000334429955778182,"mixed_remodeling_branch_biased","D2_late_increasing"
"C19orf70",0.415235435969327,1.11484983525075e-37,0.0630596989237346,0.100562237278233,"mixed_remodeling_branch_biased","D2_late_increasing"
"PPP1CA",0.379122982350185,2.90323896193736e-31,0.0796824618652884,0.0386108348581169,"mixed_remodeling_branch_biased","D2_late_increasing"
"TMEM54",0.334233097948304,2.45752551631734e-24,0.105116160642483,0.00643113659598457,"mixed_remodeling_branch_biased","D2_late_increasing"
"SSR2",0.415109911915835,1.16841731546772e-37,0.112383712433299,0.00359397994503091,"mixed_remodeling_branch_biased","D2_late_increasing"
"SPHK1",0.345343077144811,5.93976507642876e-26,0.109975140425062,0.00435637012911858,"mixed_remodeling_branch_biased","D2_late_increasing"
"LY6E",0.430853246515345,1.04438779010114e-40,0.0967358488026711,0.0121328636304819,"mixed_remodeling_branch_biased","D2_late_increasing"
"TMEM120B",0.194225363890973,5.9037099106373e-09,0.26675250469596,2.55297425839103e-12,"ecm_dominant_branch_biased","D2_late_increasing"
"PRSS23",0.33516567654145,1.80870708339758e-24,0.151448919429815,8.61186357081158e-05,"mixed_remodeling_branch_biased","D2_late_increasing"
"DCN",0.425562063360502,1.14389377695005e-39,0.332115307845296,1.01123959164923e-18,"common_increasing","D2_late_increasing"
"C17orf89",0.391136239112309,2.61969774185534e-33,0.0689077963213382,0.0731099941379297,"mixed_remodeling_branch_biased","D2_late_increasing"
"GSDMD",0.345318036722977,5.98267683384949e-26,0.195810456795871,3.61825492016153e-07,"mixed_remodeling_branch_biased","D2_late_increasing"
"NFATC2",0.219006803510753,4.75243268624287e-11,0.326843136242082,3.84447179173093e-18,"common_increasing","D2_late_increasing"
"PRKCSH",0.37465966931076,1.59878326901899e-30,0.159275442614319,3.63929856359637e-05,"mixed_remodeling_branch_biased","D2_late_increasing"
"CENPP",0.279515351318473,2.85081079827214e-17,0.214563285027278,2.30690100456745e-08,"common_increasing","D2_late_increasing"
"FBXW5",0.331847580145118,5.3231458390951e-24,0.143274561207365,0.000205229954000888,"mixed_remodeling_branch_biased","D2_late_increasing"
"DDRGK1",0.343454250991988,1.13017647561777e-25,0.152438481202594,7.74409135832453e-05,"mixed_remodeling_branch_biased","D2_late_increasing"
"CTC-479C5.12",0.367789418451248,2.0723536944651e-29,0.0912074617699655,0.0179287053477303,"mixed_remodeling_branch_biased","D2_late_increasing"
"ANAPC11",0.422417256357396,4.77645444427315e-39,0.0671542765180666,0.0803854922835878,"mixed_remodeling_branch_biased","D2_late_increasing"
"MAN1B1",0.319071170710474,3.06992414853023e-22,0.192990712966043,5.27736398800014e-07,"mixed_remodeling_branch_biased","D2_late_increasing"
"NDUFA6",0.403667961092227,1.52435488885366e-35,0.131090127932293,0.000684624262288049,"mixed_remodeling_branch_biased","D2_late_increasing"
"GPX1",0.441980560151292,5.75352278868355e-43,0.152236935329616,7.91404247784796e-05,"mixed_remodeling_branch_biased","D2_late_increasing"
"MICAL2",0.272200363285909,1.96436064321782e-16,0.171674544531908,8.47017220837929e-06,"mixed_remodeling_branch_biased","D2_late_increasing"
"TAPBP",0.324630809522813,5.39958059668885e-23,0.177020933188521,4.3532454301251e-06,"mixed_remodeling_branch_biased","D2_late_increasing"
"TMED9",0.377716480231395,4.9702687310441e-31,0.0984525768845858,0.0106807751631284,"mixed_remodeling_branch_biased","D2_late_increasing"
"MRPL36",0.390051314518262,4.04691802606079e-33,0.12093948512742,0.00173350739038579,"mixed_remodeling_branch_biased","D2_late_increasing"
"FUCA2",0.359183315607468,4.74836263399531e-28,0.234532686821142,9.13869162576187e-10,"common_increasing","D2_late_increasing"
"TP53I13",0.354085791900406,2.90767032250407e-27,0.151472555881291,8.59966005692441e-05,"mixed_remodeling_branch_biased","D2_late_increasing"
"IFI16",0.363671457332441,9.39159038173999e-29,0.202742174957842,1.35279067768612e-07,"common_increasing","D2_late_increasing"
"SEC61G",0.406327733832188,4.99869069409681e-36,0.107511647515543,0.00532389290480479,"mixed_remodeling_branch_biased","D2_late_increasing"
"ARPC2",0.378672808600872,3.45106199161285e-31,0.128263534713761,0.000893220388480176,"mixed_remodeling_branch_biased","D2_late_increasing"
"NCS1",0.325381696075101,4.24515177143491e-23,0.140853012226966,0.000261628366257218,"mixed_remodeling_branch_biased","D2_late_increasing"
"GMPPB",0.33414038802869,2.52638845477124e-24,0.165890739171384,1.69586387811073e-05,"mixed_remodeling_branch_biased","D2_late_increasing"
"TMEM45A",0.316385690946451,7.03059594971958e-22,0.187400532116584,1.12707681155058e-06,"mixed_remodeling_branch_biased","D2_late_increasing"
"FAM109B",0.360375721533969,3.10098630237029e-28,0.136963539244239,0.000386413180152038,"mixed_remodeling_branch_biased","D2_late_increasing"
"G6PC3",0.379425265606688,2.58284827017721e-31,0.169504164995752,1.10519142498156e-05,"mixed_remodeling_branch_biased","D2_late_increasing"
"ARF5",0.382507401081641,7.883634045893e-32,0.158275912519804,4.07041235522448e-05,"mixed_remodeling_branch_biased","D2_late_increasing"
"MGAT1",0.365534545388082,4.75651353873555e-29,0.165463236094357,1.78051692145907e-05,"mixed_remodeling_branch_biased","D2_late_increasing"
"ATP5G1",0.405343894677816,7.56017703670339e-36,0.111735177643531,0.00379248585632721,"mixed_remodeling_branch_biased","D2_late_increasing"
"PPP1R9B",0.318999153220843,3.1367511898959e-22,0.182004918382886,2.28248691023263e-06,"mixed_remodeling_branch_biased","D2_late_increasing"
"SH3GLB1",0.333256764816746,3.36651933586322e-24,0.221500737413903,7.74948580399468e-09,"common_increasing","D2_late_increasing"
"SHISA4",0.384229618358679,4.03266321617588e-32,0.0469693023272839,0.219684873277494,"mixed_remodeling_branch_biased","D2_late_increasing"
"PALM",0.265124228350147,1.21160218098308e-15,0.309212783645853,2.7413630616392e-16,"common_increasing","D2_late_increasing"
"COLGALT1",0.338408476984248,6.15259248422681e-25,0.166781654248169,1.52893488495164e-05,"mixed_remodeling_branch_biased","D2_late_increasing"
"IGF2",0.346409348956865,4.18114186027479e-26,0.16601181381247,1.67294013928646e-05,"mixed_remodeling_branch_biased","D2_late_increasing"
"CLDN4",0.335985836604174,1.38203963878931e-24,0.194978302788462,4.04410750703243e-07,"mixed_remodeling_branch_biased","D2_late_increasing"
"EIF5A",0.401665463183535,3.52765916517025e-35,0.114695874074619,0.00297280420044763,"mixed_remodeling_branch_biased","D2_late_increasing"
"TGFB1I1",0.383242552327917,5.91916202522775e-32,0.0755954144235689,0.0495898740350881,"mixed_remodeling_branch_biased","D2_late_increasing"
"ORAI2",0.324376234403463,5.84722764976468e-23,0.193236028647455,5.10942798793648e-07,"mixed_remodeling_branch_biased","D2_late_increasing"
"WIPI1",0.281791293611751,1.54159184890115e-17,0.192742803941533,5.45995694798722e-07,"mixed_remodeling_branch_biased","D2_late_increasing"
"CLEC2B",0.387693044286848,1.03282085597505e-32,0.223967335745148,5.21797618165566e-09,"common_increasing","D2_late_increasing"
"SNRNP25",0.368272165622476,1.74263550258062e-29,0.121134651825124,0.00170635372756259,"mixed_remodeling_branch_biased","D2_late_increasing"
"UQCR11",0.465885787135663,3.88952209813141e-48,0.107750139835743,0.00522472441236212,"mixed_remodeling_branch_biased","D2_late_increasing"
"DDB2",0.252871507007032,2.493413919456e-14,0.278256415548446,2.45457780223346e-13,"common_increasing","D2_late_increasing"
"GALNT5",0.303506254084102,3.35578338277752e-20,0.246722131980993,1.08938393292428e-10,"common_increasing","D2_late_increasing"
"NAGLU",0.327988277279366,1.85224704870141e-23,0.16555462271372,1.76295676609679e-05,"mixed_remodeling_branch_biased","D2_late_increasing"
"UBXN6",0.360046467148384,3.48219287971109e-28,0.18370830670423,1.82909495805121e-06,"mixed_remodeling_branch_biased","D2_late_increasing"
"SCP2",0.320411423044516,2.01869883537623e-22,0.19028044247722,7.63549901085998e-07,"mixed_remodeling_branch_biased","D2_late_increasing"
"IKBIP",0.310429156028946,4.27411733119733e-21,0.18563155794958,1.42117434459893e-06,"mixed_remodeling_branch_biased","D2_late_increasing"
"MAN1C1",0.285898843136472,5.06407252297885e-18,0.345673802198162,2.9492739862516e-20,"common_increasing","D2_late_increasing"
"COPS7A",0.346690214953878,3.79502308800627e-26,0.130990986880198,0.000690586511013115,"mixed_remodeling_branch_biased","D2_late_increasing"
"WBP5",0.358308266844549,6.49715302436112e-28,0.170605292403326,9.65292102511324e-06,"mixed_remodeling_branch_biased","D2_late_increasing"
"VAT1",0.370928796775593,6.48699174180068e-30,0.14129801506969,0.000251072449272807,"mixed_remodeling_branch_biased","D2_late_increasing"
"PEA15",0.365707612708027,4.46560259740131e-29,0.114645466305604,0.00298278690986414,"mixed_remodeling_branch_biased","D2_late_increasing"
"TXN2",0.38315022569375,6.12799635898257e-32,0.117014952429375,0.00244631922770424,"mixed_remodeling_branch_biased","D2_late_increasing"
"ECM2",0.276210445769529,6.88532792146111e-17,0.342392365293513,7.10806535045563e-20,"common_increasing","D2_late_increasing"
"TBC1D1",0.293188761395744,6.64307526346478e-19,0.182162278274449,2.23764265621694e-06,"mixed_remodeling_branch_biased","D2_late_increasing"
"NDUFB3",0.352781366175928,4.57011109570444e-27,0.147221267779556,0.00013496425916645,"mixed_remodeling_branch_biased","D2_late_increasing"
"APOE",0.427309470050192,5.23529790539739e-40,0.269792634152678,1.39169167383783e-12,"common_increasing","D2_late_increasing"
"FAM129A",0.247816773885169,8.21905667831834e-14,0.284132813360813,7.17364821926352e-14,"common_increasing","D2_late_increasing"
"SLC39A7",0.374142890024339,1.94502653067172e-30,0.111651973838009,0.00381157530743678,"mixed_remodeling_branch_biased","D2_late_increasing"
"KIAA2013",0.329907328186353,9.97944052545756e-24,0.183128829685592,1.97379506259952e-06,"mixed_remodeling_branch_biased","D2_late_increasing"
