"waldStat","df","pvalue","meanLogFC","gene","fdr"
3.86260788841063,10,0.953332177963851,0.685449444586887,"RAB7B",0.970432306716566
181.957590461916,10,0,0.631077187933569,"RABAC1",0
35.8444375049794,10,8.95174400610266e-05,0.985591264263859,"DPM3",0.000166903153132263
29.9927055346056,10,0.000858997784011328,0.573275109222586,"CSTB",0.00139529514826885
NA,NA,NA,0.787179727630478,"TMUB1",NA
7.66741398892301,10,0.661286878973123,0.701642593726501,"PSMB9",0.700640007126716
12.7967029659767,10,0.235261570234141,0.674106294872849,"AP1S1",0.275635491319484
331.508533503279,10,0,0.555321250829963,"MYL6",0
NA,NA,NA,1.49467798853771,"LIMK1",NA
NA,NA,NA,1.06760801801697,"GBP2",NA
8.97333713004824,10,0.534635844516916,0.58607651163672,"AMPD2",0.58207355733976
NA,NA,NA,0.156185778574794,"BEST1",NA
NA,NA,NA,0.145269593802859,"CUEDC2",NA
9.13999545669301,10,0.518871120882182,0.400291892155388,"ILF2",0.566268002116612
176.521863249541,10,0,0.861845077017786,"TUBA1B",0
NA,NA,NA,1.06953870400143,"SAC3D1",NA
NA,NA,NA,0.530910629613689,"GDI2",NA
NA,NA,NA,0.45417479934884,"DCTD",NA
77.3294804486803,10,1.67199587508549e-12,0.412007756446893,"FAM127A",5.70741449089331e-12
12.4588932324546,10,0.255517279667091,0.554462247427397,"RPN2",0.297067464708986
192.150071569041,10,0,0.696620354778219,"ATP5E",0
NA,NA,NA,0.189903237625827,"CDC42EP1",NA
NA,NA,NA,0.257645707455829,"PUF60",NA
28.5557069887876,10,0.00146989547783649,0.678138535872174,"INPPL1",0.00232115668500093
9.4608092809117,10,0.488999068654646,0.340710900697047,"MYL6B",0.535598497392544
NA,NA,NA,0.441133402880679,"PKN1",NA
10.3627338280068,10,0.409266240046236,1.20131256952217,"LTBP2",0.458589570833141
43.9141253160243,10,3.41064856268503e-06,2.29843659372507,"COL15A1",7.32120306127188e-06
NA,NA,NA,0.309381977876854,"NOP10",NA
NA,NA,NA,1.44045950005154,"RAB11FIP5",NA
NA,NA,NA,0.832686193609208,"OXLD1",NA
6.87191257093174,10,0.737479340192923,0.614732929799212,"DNM3OS",0.773246236599508
13.5754176559448,10,0.193253556480326,1.14589763233901,"LRRC75A",0.22967831058133
NA,NA,NA,0.95249200066494,"XXYLT1",NA
NA,NA,NA,0.606247410743493,"GCN1",NA
NA,NA,NA,0.712159758133003,"FAAP100",NA
160.258013411485,10,0,4.59668621534558,"PTGDS",0
NA,NA,NA,0.0458946318416596,"CCL27",NA
NA,NA,NA,0.709187601784795,"CAPG",NA
NA,NA,NA,0.0878536847137494,"MYC",NA
23.4849899617291,10,0.00909124738922862,0.670722227934231,"MDFI",0.0132501647342208
14.7739965022396,10,0.140521355615134,0.711242724529481,"B4GALT7",0.1719384308272
33.0382906860372,10,0.000268379173105404,0.204752125734529,"PSMD8",0.000470700265277308
9.9439246813615,10,0.445426695035336,0.197006376517081,"IMP4",0.492028514710565
34.9160578288401,10,0.000129051122798152,0.36243759991063,"APRT",0.00023624681350952
NA,NA,NA,0.418368918891715,"PTGES2",NA
NA,NA,NA,0.388227297141624,"SLC35E1",NA
13.6222714897388,10,0.190928458826573,1.6901339974381,"ANO1",0.22751055198757
103.47827165158,10,0,0.506272726100555,"SEC61B",0
51.7008511200982,10,1.29622714784006e-07,0.68399186049247,"TTC3",3.14698997390046e-07
NA,NA,NA,0.281973847305076,"POLR2G",NA
36.4701104116114,10,6.98671803275319e-05,0.284094197743139,"TIMM13",0.000132441335568683
50.5701149755217,10,2.09612187496155e-07,0.378721887471345,"TMED2",5.02184343658335e-07
15.9687771457491,10,0.100529685560166,0.291230828244763,"MMP14",0.125213929339686
NA,NA,NA,0.180022459386471,"UBA1",NA
5.38150478705501,10,0.864280981614733,1.92260364607846,"APLNR",0.89279537122432
NA,NA,NA,1.45414062694312,"DGKZ",NA
36.0204570200074,10,8.34974196696203e-05,1.06397458625638,"ELN",0.000156916177836656
37.3311918387388,10,4.95921953853617e-05,0.283790344613585,"PRELID1",9.5401935190484e-05
NA,NA,NA,1.30600085351183,"SIRT2",NA
33.0368656803328,10,0.000268527243847627,3.38408265890455,"IL32",0.000470700265277308
13.891291263605,10,0.178008151303874,1.04389446560503,"CHRD",0.214081326336315
NA,NA,NA,0.916477376244645,"BAX",NA
10.215800744297,10,0.421768837281179,0.332162769114925,"PLEKHO1",0.467602080892931
31.7803070393885,10,0.000435621371209671,0.979601070114589,"TSPAN4",0.000742109202736175
168.641441240109,10,0,0.555166912150379,"TCEB2",0
15.5336303103438,10,0.11378381825084,0.750497790140258,"ATP8B2",0.139994182888568
32.4211349790081,10,0.000340588436824385,0.588048541786382,"ATP6V0E1",0.000587935932769091
11.955719255892,10,0.288030982591195,0.554980617191747,"SPOP",0.332738081670236
4.93849357900601,10,0.895248620026751,0.525396660128699,"DUSP23",0.917094829286357
16.9109488255308,10,0.0763578263977149,0.781409036541122,"CCND2",0.0968336681133033
15.7958006436664,10,0.105628953068064,0.447360245169075,"SLC3A2",0.131205320637212
