"waldStat","df","pvalue","fcMedian","gene","fdr"
NA,NA,NA,0.335729253196035,"VCAN",NA
NA,NA,NA,0.308046480064074,"CPXM1",NA
NA,NA,NA,0.0668644930801745,"IGFBP4",NA
NA,NA,NA,0.173493677700295,"ARMC9",NA
NA,NA,NA,0.951065465611971,"SERPINF1",NA
NA,NA,NA,0.158872998980012,"COPZ2",NA
NA,NA,NA,0.242880120811059,"PPIC",NA
NA,NA,NA,0.451424870016435,"FOXP1",NA
NA,NA,NA,0.0890195607878631,"OLFML2B",NA
NA,NA,NA,0.01821129521837,"LRRC15",NA
NA,NA,NA,1.58274771303063,"ASPN",NA
NA,NA,NA,0.16280049199444,"COL5A3",NA
NA,NA,NA,1.80963201037349,"SFRP4",NA
NA,NA,NA,0.388214146742914,"SEPT11",NA
NA,NA,NA,0.575603038260867,"BASP1",NA
NA,NA,NA,0.0805471761968288,"NNMT",NA
NA,NA,NA,0.354993971157684,"MARCKS",NA
NA,NA,NA,0.150377633831188,"HSPG2",NA
NA,NA,NA,0.386409795175487,"TIMP1",NA
NA,NA,NA,1.49218799613356,"ARL4C",NA
NA,NA,NA,0.0531032861353313,"AEBP1",NA
NA,NA,NA,1.65305101835738,"WISP2",NA
NA,NA,NA,0.78000622755077,"TAGLN",NA
NA,NA,NA,0.08859575422808,"BMP1",NA
NA,NA,NA,0.173791061894188,"COL8A1",NA
NA,NA,NA,0.0172492415691229,"THBS2",NA
NA,NA,NA,0.233193016275159,"FBN1",NA
NA,NA,NA,0.131741942775514,"MRC2",NA
NA,NA,NA,0.12541764068027,"COL6A1",NA
NA,NA,NA,0.39771501934593,"CTHRC1",NA
NA,NA,NA,0.0649046426431172,"PCOLCE",NA
NA,NA,NA,0.507870736683578,"COL14A1",NA
NA,NA,NA,0.598331767802014,"ADAMTS2",NA
NA,NA,NA,2.08179316094258,"COMP",NA
NA,NA,NA,0.409238883340497,"IGFBP7",NA
NA,NA,NA,0.22104879941961,"COL6A3",NA
NA,NA,NA,0.0679472793280824,"RCN3",NA
NA,NA,NA,0.412657486066443,"POSTN",NA
NA,NA,NA,1.45774666964865,"ADAM12",NA
NA,NA,NA,0.113957520290777,"COL6A2",NA
5.01706999027632,2,0.0813873848596385,0.53019296923424,"MDK",0.847613623170112
NA,NA,NA,0.159234911557574,"CREB3L1",NA
NA,NA,NA,0.789227160521764,"CERCAM",NA
NA,NA,NA,1.048411064354,"GXYLT2",NA
3.52074585952286,2,0.171980715135251,0.359384157869847,"SERPINH1",0.847613623170112
NA,NA,NA,1.53714342892953,"THY1",NA
NA,NA,NA,0.0530198944575009,"FN1",NA
NA,NA,NA,0.897401339733408,"SFRP2",NA
NA,NA,NA,0.0415898783140407,"COL5A2",NA
2.74269468194239,2,0.253764821375279,0.178883052483862,"COL3A1",0.874920503547605
NA,NA,NA,0.139297066994019,"COL5A1",NA
2.54186323036879,2,0.280570116605282,0.206632219539004,"COL1A2",0.896826986127957
1.59881731588484,2,0.449594749808777,0.167204002003964,"SPARC",0.903525483787262
6.89615907163401,2,0.0318066613150454,0.197957209868024,"COL1A1",0.713162868589363
