"ASPN",2518.71435157773,2501.61776601594,2491.85455951165,2485.98095788065,2490.14990832017,2490.32608160303
"FMO1",1137.71607493565,1136.45972115916,1134.77406191686,1135.53169911001,1135.8486753077,1137.23539201721
"ZCCHC24",2215.60459197636,2213.46289782308,2212.80109925603,2212.91121318359,2215.12019656963,2212.40652408833
"COL8A1",2518.20845899884,2491.84821185386,2496.25414534582,2494.60691103099,2497.62646943672,2495.87066562654
"MPC2",1311.62891917915,1309.05826863295,1312.87332870556,1309.79983829973,1306.85893486262,1302.37839700859
"NME4",2349.40742449539,2351.85530179176,2344.49245390162,2351.49959383726,2353.40159819277,2351.52293313634
"GLTSCR2",3851.42655181643,3851.41894209066,3854.11984878197,3853.83848474735,3846.36601088668,3852.75844190085
"NUDT2",993.189444801106,993.365908122648,994.48069785367,992.631359094035,994.470345703667,994.300655131889
"GALNT15",871.919690752827,870.629145407604,871.109790656384,870.126301211874,871.129489821741,871.378701409594
"RPN2",1959.47900370638,1953.91748505024,1960.853180058,1953.47367462888,1960.8197647836,1958.81700497749
"SNHG18",1285.68958651873,1290.21498904142,1285.50151821059,1286.95419405066,1284.18456974637,1289.72969907717
"ORMDL3",1124.77077351077,1119.63589442016,1124.58664138837,1122.29082997369,1123.38701468935,1124.68035465259
"ZNF428",1465.99799888276,1464.83391864693,1463.26897601288,1462.83465739279,1464.38906881895,1464.53612737502
"SSR2",3170.40796403964,3161.46428508773,3138.30738669847,3126.38176213029,3131.39630957611,3128.25179983031
"COL6A3",5377.06135253645,5378.79232059259,5373.75001365017,5381.48511759603,5380.86601786971,5380.42422672631
"FIBP",1275.27074914488,1280.75378101496,1279.08475576378,1274.60909854654,1276.30508099958,1280.27057389142
"HTRA3",2107.44944289065,2109.42279629129,2108.19057347787,2107.51908257147,2106.67050887166,2106.08155859528
"RPL32",6506.06704476886,6497.82230005921,6483.76039699523,6449.5938526809,6495.3017613193,6462.62536243597
"APCDD1",2509.79841354931,2507.38255975668,2506.69341650572,2507.31923100462,2507.06931148865,2508.96869078738
"ALDH1L2",744.625636937787,745.144459316573,740.843222614691,741.939142922515,738.442850794175,744.655288259729
"ALX4",1097.62994578745,1097.41295853923,1097.70435735349,1095.79999659723,1093.60334452066,1096.26699040556
"COL1A1",11483.5607875761,11468.015875029,11474.7751845691,11468.76857829,11471.0991315149,11469.7970718806
"FAM20A",1232.45278051273,1218.61145822257,1213.49496049793,1208.45105995531,1215.05610708682,1213.29441079358
"ST6GALNAC6",1391.87710592711,1386.66965982676,1391.82244414533,1386.77889727355,1392.867146037,1391.96609898373
"NME1-NME2",4445.09288964339,4402.8300706068,4380.92516924534,4364.48868447019,4359.38980989894,4368.76970901857
"B2M",6395.84056382857,6380.88571398004,6368.62337405096,6376.35762790634,6366.53920402045,6359.44970544597
"SLC35F1",3776.98771595653,3777.26370244783,3779.64162553692,3778.81473862013,3778.19478861636,3774.68100536014
"HIST1H4C",2462.40559888448,2461.64098844823,2463.55365499994,2456.08107165112,2457.63515684896,2461.53769142603
